~,st_data_export_visual_item_id,st_data_export_hit_fraction,st_data_export_ap_scale,st_data_export_body_bonearmor,st_data_export_head_bonearmor
actors\stalker_soldier\stalker_soldier_exolight_battle_helm_6,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_exolight_battle_helm_7,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_exolight_battle_helm_8,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_exolight_battle_helm_9,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_exolight_beret_1,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_exolight_dy_mask_1,,0.3,0.7,0.3,0.3
actors\stalker_soldier\stalker_soldier_exolight_gp7b,,0.3,0.7,0.3,0.3
actors\stalker_soldier\stalker_soldier_exolight_w_experimental_tank,,0.3,0.7,0.3,0.3
actors\stalker_soldier\stalker_soldier_exoseva,,0.15,0.7,0.45,0.15
actors\stalker_soldier\stalker_soldier_exoseva_mk2,,0.15,0.7,0.45,0.15
actors\stalker_soldier\stalker_soldier_experimental_armour_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_experimental_armour_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_hired_lc_1,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_10,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_11,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_12,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_13,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_14,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_15,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_16,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_17,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_18,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_19,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_2,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_20,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_3,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_4,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_5,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_6,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_7,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_8,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_hired_lc_9,,0.5,0.8,0.15,0.2
actors\stalker_soldier\stalker_soldier_mechanic,,0.3,0.75,0.2,0.2
actors\stalker_soldier\stalker_soldier_nosorog_mk2,,0.15,0.7,0.47,0.35
actors\stalker_soldier\stalker_soldier_nosorog_mk2_2,,0.15,0.7,0.47,0.35
actors\stalker_soldier\stalker_soldier_nosorog_mk2_3,,0.15,0.7,0.47,0.35
actors\stalker_soldier\stalker_soldier_nosorog_mk2_4,,0.15,0.7,0.47,0.35
actors\stalker_soldier\stalker_soldier_pilot_1,,0.5,0.8,0.1,0.2
actors\stalker_soldier\stalker_soldier_pilot_2,,0.5,0.8,0.1,0.2
actors\stalker_soldier\stalker_soldier_pilot_3,,0.6,0.85,0.075,0.2
actors\stalker_soldier\stalker_soldier_skat9_mira_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat9_mira_altyn_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat9_mira_altyn_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat9_ssp_mask_1,,0.45,0.7,0.2,0.15
actors\stalker_soldier\stalker_soldier_skat9_ssp_mask_2,,0.45,0.7,0.2,0.15
actors\stalker_soldier\stalker_soldier_skat9_ssp_mask_3,,0.45,0.7,0.2,0.15
actors\stalker_soldier\stalker_soldier_skat9_w_hugebackpack_newhelmet,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat9_w_hugebackpack_newhelmet_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_altyn_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_altyn_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_gp21_altyn_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_gp21_altyn_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_mk2_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_mk2_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_mk2_3,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_w_berill_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_w_berill_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_skat_w_berill_3,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_special_exo,,0.15,0.7,0.45,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_10,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_11,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_12,,0.3,0.7,0.3,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_3,,0.3,0.75,0.25,0.2
actors\stalker_soldier\stalker_soldier_ssu_berill_4,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_5,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_6,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_7,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_8,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_berill_9,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_sun_1,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_sun_2,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_ssu_sun_3,,0.3,0.75,0.25,0.3
actors\stalker_soldier\stalker_soldier_sunrise_1,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_2,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_1,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_10,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_11,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_2,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_3,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_4,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_5,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_6,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_7,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_8,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_sunrise_custom_9,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_soldier_trader,,0.3,0.75,0.25,0
actors\stalker_soldier\stalker_soldier_vested_crbn_1,monolith_scientific_outfit,0.4,0.8,0.15,0.15
actors\stalker_soldier\stalker_soldier_vested_crbn_2,monolith_scientific_outfit,0.4,0.8,0.15,0.15
actors\stalker_soldier\stalker_soldier_vested_crbn_3,monolith_scientific_outfit,0.4,0.8,0.15,0.15
actors\stalker_soldier\stalker_soldier_vested_crbn_4,monolith_scientific_outfit,0.4,0.8,0.15,0.15
actors\stalker_soldier\stalker_soldier_vested_crbn_5,,0.4,0.85,0.15,0.011
actors\stalker_soldier\stalker_soldier_voenny,,0.5,0.8,0.1,0.011
actors\stalker_soldier\stalker_special_berill_1,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_2,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_3,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_4,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_5,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_6,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_7,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_8,,0.3,0.75,0.2,0.3
actors\stalker_soldier\stalker_special_berill_9,,0.3,0.75,0.2,0.3
actors\stalker_ucheniy\stalker_nauchniy_exo,ecolog_exo_outfit,0.15,0.7,0.45,0.3
actors\stalker_ucheniy\stalker_ucheniy_1,,0.25,0.6,0.25,0.15
actors\stalker_ucheniy\stalker_ucheniy_1_face_1,,0.25,0.6,0.25,0.15
actors\stalker_ucheniy\stalker_ucheniy_1_face_2,,0.25,0.6,0.25,0.15
actors\stalker_zombak\stalker_zombied_ecolog_blue_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_blue_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_blue_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_blue_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_blue_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_blue_6,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_green_6,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_orange_6,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_red_6,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_white_6,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_1,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_2,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_3,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_4,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_5,,0.85,0.9,0.011,0
actors\stalker_zombak\stalker_zombied_ecolog_yellow_6,,0.85,0.9,0.011,0
actors\stalker_zombied\hit,,0.3,0.75,0.2,0.3
actors\stalker_zombied\stalker_zombied1a,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1a_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1a_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1b,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1b_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1b_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1c,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1c_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1c_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1d,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1d_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1d_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1e,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1e_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1e_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1f,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1f_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1f_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1g,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1g_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1g_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1h,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1h_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1h_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1i,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1i_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1i_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1j,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1j_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied1j_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied2a,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2a_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2a_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2b,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2b_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2b_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2c,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2c_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2c_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2d,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2d_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2d_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2e,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2e_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2e_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2f,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2f_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2f_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2g,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2g_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2g_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2h,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2h_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2h_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2i,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2i_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2i_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2j,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2j_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2j_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2k,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2k_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2k_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2l,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2l_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied2l_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied3a,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied3a_face1,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied3a_face2,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied4a,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4a_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4a_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4b,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4b_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4b_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4c,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4c_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4c_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4d,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4d_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4d_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4e,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4e_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4e_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4f,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4f_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4f_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4g,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4g_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4g_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4h,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4h_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4h_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4i,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4i_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied4i_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_1_face1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_1_face2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_2_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_2_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_3,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied_3_face1,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied_3_face2,,0.4,0.8,0.15,0
actors\stalker_zombied\stalker_zombied_4,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied_4_face1,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied_4_face2,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied_bandit2a_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit2a_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit2a_face3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_2_face1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_2_face2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_2_face3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_3,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_antigas_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_antigas_2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_heavy_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_heavy_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_heavy_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_heavy_4,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_bandit_master_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_master_2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_master_3,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_master_4,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_master_5,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_master_6,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_ochki_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_ochki_2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_1,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_2,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_3,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_4,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_5,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_bandit_veteran_6,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_dolg_antigas_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_antigas_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_balon_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_balon_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_balon_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_exo,,0.15,0.7,0.45,0.3
actors\stalker_zombied\stalker_zombied_dolg_exo_nohelm,,0.25,0.75,0.25,0
actors\stalker_zombied\stalker_zombied_dolg_exo_noserv,,0.3,0.7,0.3,0.3
actors\stalker_zombied\stalker_zombied_dolg_exo_proto,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_heavy_1,,0.3,0.75,0.25,0.3
actors\stalker_zombied\stalker_zombied_dolg_heavy_2,,0.3,0.75,0.25,0.3
actors\stalker_zombied\stalker_zombied_dolg_heavy_antigas_1,,0.3,0.75,0.25,0.3
actors\stalker_zombied\stalker_zombied_dolg_heavy_antigas_2,,0.3,0.75,0.25,0.3
actors\stalker_zombied\stalker_zombied_dolg_hood_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_hood_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_hood_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_resp,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_rukzak_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_dolg_sci,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_antigas_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_antigas_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_antigas_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_balon_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_balon_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_exo_proto,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_green,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_ecolog_hood_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_hood_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_hood_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_hood_ochki_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_hood_ochki_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_ochki_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_ochki_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_red,,0.85,0.9,0.011,0
actors\stalker_zombied\stalker_zombied_ecolog_resp_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_resp_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_rukzak_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_rukzak_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_ecolog_sci,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_freedom_antigas_1,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_freedom_antigas_2,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_freedom_antigas_3,,0.6,0.85,0.075,0
actors\stalker_zombied\stalker_zombied_freedom_antigas_4,,0.6,0.85,0.075,0
