Section,Type,Key_1,Value_1,Key_2,Value_2,Key_3,Value_3,Key_4,Value_4,Key_5,Value_5,Key_6,Value_6,Key_7,Value_7,Key_8,Value_8,Key_9,Value_9,Key_10,Value_10,Key_11,Value_11,Key_12,Value_12,Key_13,Value_13,Key_14,Value_14,Key_15,Value_15,Key_16,Value_16
up_sect_thirdc_m98b,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.4",PDM_disp_vel_factor,"-0.5",cost,"4840",crosshair_inertion,"-1",inv_weight,"-0.2",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_mossberg590,weapon,cost,"2340",fire_dispersion_base,"-0.1",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_mp133,weapon,cost,"2240",fire_dispersion_base,"-0.1",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_mp153,weapon,cost,"2680",fire_dispersion_base,"-0.04",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_mp5,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.25",cost,"2670",crosshair_inertion,"-0.35",inv_weight,"-0.15",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_p90,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.25",cost,"4570",crosshair_inertion,"-0.35",inv_weight,"-0.15",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_pb,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"1540",crosshair_inertion,"-0.7",inv_weight,"-0.04",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_pkm,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"4720",inv_weight,"0.2",misfire_end_prob,"-0.01",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_pm,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"1290",crosshair_inertion,"-0.7",inv_weight,"-0.04",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_ppsh41,weapon,bullet_speed,"38",cost,"2950",fire_dispersion_base,"-0.05",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_protecta,weapon,cam_dispersion,"-0.224",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.181",cost,"4240",inv_weight,"0.2",value,"-10",zoom_cam_dispersion,"-0.172",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.174",,,,,,,,,,,,,,
up_sect_thirdc_remi700,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.3",PDM_disp_vel_factor,"-0.5",cost,"4840",crosshair_inertion,"-1",inv_weight,"-0.24",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_saiga12,weapon,cost,"3890",rpm,"50",value,"15",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_scar,weapon,cost,"6980",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_sig220,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"1880",crosshair_inertion,"-0.7",inv_weight,"-0.074",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_sig550,weapon,cost,"3480",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_sig550_sniper,weapon,cost,"3480",inv_weight,"0.1",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_sig552,weapon,cost,"3660",inv_weight,"0.1",rpm,"38",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_sks,weapon,cam_dispersion,"-0.145",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.095",cost,"3640",inv_weight,"0.2",value,"-10",zoom_cam_dispersion,"-0.118",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.085",,,,,,,,,,,,,,
up_sect_thirdc_spas12,weapon,cost,"2680",fire_dispersion_base,"-0.04",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_sv98,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.4",PDM_disp_vel_factor,"-0.5",cost,"4840",crosshair_inertion,"-1",inv_weight,"-0.2",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_svd,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.3",PDM_disp_vel_factor,"-0.5",cost,"4840",crosshair_inertion,"-1",inv_weight,"-0.24",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_svt40,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.3",cost,"2650",crosshair_inertion,"-0.4",inv_weight,"-0.23",value,"-0.23",,,,,,,,,,,,,,,,,,
up_sect_thirdc_svu,weapon,PDM_disp_accel_factor,"-1.25",PDM_disp_base,"-0.85",PDM_disp_vel_factor,"-1.25",cost,"5140",crosshair_inertion,"-1.5",inv_weight,"-0.22",value,"20",,,,,,,,,,,,,,,,,,
up_sect_thirdc_toz34,weapon,cam_dispersion,"-0.144",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"2240",inv_weight,"0.2",value,"-10",zoom_cam_dispersion,"-0.138",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.1",,,,,,,,,,,,,,
up_sect_thirdc_toz34_obrez,weapon,PDM_disp_accel_factor,"-0.025",PDM_disp_vel_factor,"-0.025",cost,"1520",crosshair_inertion,"-0.15",inv_weight,"-0.28",value,"-0.28",,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_tt33,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"1440",crosshair_inertion,"-0.7",inv_weight,"-0.04",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_ump45,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.25",cost,"2670",crosshair_inertion,"-0.35",inv_weight,"-0.15",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_usp,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.25",PDM_disp_vel_factor,"-0.35",cost,"1940",crosshair_inertion,"-0.75",inv_weight,"-0.08",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_val,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"5740",inv_weight,"0.1",misfire_end_prob,"-0.014",misfire_start_prob,"-0.0018",value,"20",,,,,,,,,,,,,,,,,,
up_sect_thirdc_vintorez,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.08",PDM_disp_vel_factor,"-0.2",cost,"4120",crosshair_inertion,"-0.75",inv_weight,"0.05",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_vsk94,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"5740",inv_weight,"0.1",misfire_end_prob,"-0.014",misfire_start_prob,"-0.0018",value,"20",,,,,,,,,,,,,,,,,,
up_sect_thirdc_vssk,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.08",PDM_disp_vel_factor,"-0.2",cost,"6120",crosshair_inertion,"-0.75",inv_weight,"0.05",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdc_vz61,weapon,cost,"2890",inv_weight,"0.09",rpm,"85",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_walther,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.35",cost,"1730",crosshair_inertion,"-1",value,"15",,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_wincheaster1300,weapon,cost,"2040",fire_dispersion_base,"-0.1",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_9a91,weapon,cost,"4380",fire_dispersion_base,"-0.06",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_abakan,weapon,cam_dispersion,"-0.105",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.11",cost,"3740",inv_weight,"0.2",value,"-10",zoom_cam_dispersion,"-0.095",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.095",,,,,,,,,,,,,,
up_sect_thirdd_ace21,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"3980",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_aek971,weapon,cam_dispersion,"-0.105",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.11",cost,"4080",inv_weight,"0.2",value,"-10",zoom_cam_dispersion,"-0.095",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.095",,,,,,,,,,,,,,
up_sect_thirdd_ak102,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"4690",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_ak103,weapon,cam_dispersion,"-0.14",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.138",cost,"4020",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.11",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.128",,,,,,,,,,,,,,
up_sect_thirdd_ak104,weapon,bullet_speed,"50",cost,"3450",fire_dispersion_base,"-0.008",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_ak74,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"4130",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_thirdd_ak74_old,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"4130",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_thirdd_ak74m,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"4130",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_thirdd_ak74u,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"1650",inv_weight,"0.2",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_akm,weapon,cam_dispersion,"-0.14",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.138",cost,"4020",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.11",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.128",,,,,,,,,,,,,,
up_sect_thirdd_beretta,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.042",cost,"2320",inv_weight,"-0.07",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_bizon,weapon,condition_queue_shot_dec,"-0.00014",condition_shot_dec,"-0.00014",cost,"3240",inv_weight,"0.15",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_colt1911,weapon,cam_dispersion,"-0.061",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.038",cost,"1600",inv_weight,"0.08",value,"-5",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_cz75,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.042",cost,"2390",inv_weight,"-0.07",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_desert_eagle,weapon,cam_dispersion,"-0.095",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.057",cost,"2280",inv_weight,"0.1",value,"-5",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fn2000,weapon,cost,"5840",fire_dispersion_base,"-0.03",inv_weight,"0.15",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fn2000_nimble,weapon,cost,"5840",fire_dispersion_base,"-0.03",inv_weight,"0.15",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fn57,weapon,cam_dispersion,"-0.076",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.05",cost,"2550",value,"-10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fnp45,weapon,cam_dispersion,"-0.118",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"3120",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fnx45,weapon,cam_dispersion,"-0.118",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"3120",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_fort,weapon,condition_queue_shot_dec,"-0.00025",condition_shot_dec,"-0.00025",cost,"1330",inv_weight,"0.04",misfire_end_prob,"-0.02",misfire_start_prob,"-0.002",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_g3,weapon,cost,"3940",fire_dispersion_base,"-0.03",inv_weight,"0.15",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_g3sg1,weapon,cost,"5240",fire_dispersion_base,"-0.03",inv_weight,"0.15",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_galil,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"4250",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_thirdd_glock,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.042",cost,"2320",inv_weight,"-0.07",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_groza,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"5680",inv_weight,"0.15",misfire_end_prob,"-0.01",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_gsh18,weapon,cam_dispersion,"-0.065",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.069",cost,"1760",value,"-10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_hpsa,weapon,cam_dispersion,"-0.068",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.086",cost,"1630",inv_weight,"-0.07",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_kiparis,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.042",cost,"2390",inv_weight,"-0.07",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_lr300,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3580",inv_weight,"0.1",misfire_end_prob,"-0.005",misfire_start_prob,"-0.0005",value,"10",,,,,,,,,,,,,,,,,,
up_sect_thirdd_m4,weapon,cost,"4480",inv_weight,"0.15",rpm,"95",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_mossberg590,weapon,cam_dispersion,"-0.204",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.171",cost,"2840",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.191",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.152",,,,,,,,,,,,,,
up_sect_thirdd_mp133,weapon,cam_dispersion,"-0.204",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.171",cost,"2540",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.191",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.152",,,,,,,,,,,,,,
up_sect_thirdd_mp153,weapon,cost,"2940",inv_weight,"0.1",rpm,"20",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_mp5,weapon,condition_queue_shot_dec,"-0.00014",condition_shot_dec,"-0.00014",cost,"3240",inv_weight,"0.15",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_oc33,weapon,cam_dispersion,"-0.051",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.048",cost,"1310",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_p90,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3940",inv_weight,"0.15",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"10",,,,,,,,,,,,,,,,,,
up_sect_thirdd_pkm,weapon,cost,"5520",inv_weight,"0.16",rpm,"65",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_pm,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.052",cost,"1310",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_protecta,weapon,cost,"4490",fire_modes,"1,-1",inv_weight,"0.1",rpm,"25",value,"15",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_saiga12,weapon,condition_queue_shot_dec,"-0.0003",condition_shot_dec,"-0.0003",cost,"2650",inv_weight,"0.1",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_scar,weapon,bullet_speed,"38",cost,"6690",fire_dispersion_base,"-0.015",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_sig220,weapon,cam_dispersion,"-0.168",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.18",cost,"2830",inv_weight,"0.11",value,"-15",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_sig550,weapon,bullet_speed,"98",cost,"3690",fire_dispersion_base,"-0.015",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_sig550_sniper,weapon,bullet_speed,"100",cost,"3690",fire_dispersion_base,"-0.01",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_sig552,weapon,bullet_speed,"73",cost,"4790",fire_dispersion_base,"-0.015",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_spas12,weapon,cost,"2940",inv_weight,"0.1",rpm,"20",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_tt33,weapon,cam_dispersion,"-0.062",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.052",cost,"1540",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_ump45,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"3240",inv_weight,"0.15",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_usp,weapon,cam_dispersion,"-0.118",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"3120",inv_weight,"0.06",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_val,weapon,cost,"4980",fire_dispersion_base,"-0.06",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_vsk94,weapon,cost,"4980",fire_dispersion_base,"-0.043",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdd_vz61,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"1650",inv_weight,"0.11",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirdd_walther,weapon,cam_dispersion,"-0.076",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.05",cost,"2360",value,"-10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_9a91,weapon,cost,"5120",inv_weight,"0.1",rpm,"45",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_abakan,weapon,cost,"3820",fire_dispersion_base,"-0.04",inv_weight,"0.15",value,"15",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_ace21,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.35",cost,"1900",crosshair_inertion,"-0.65",inv_weight,"-0.21",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_aek971,weapon,cost,"4190",fire_dispersion_base,"-0.04",inv_weight,"0.15",value,"15",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_ak102,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.35",cost,"1900",crosshair_inertion,"-0.65",inv_weight,"-0.21",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_ak104,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.35",cost,"1900",crosshair_inertion,"-0.65",inv_weight,"-0.21",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_ak74,weapon,cost,"4950",inv_weight,"0.1",rpm,"65",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_ak74m,weapon,cost,"4950",inv_weight,"0.1",rpm,"65",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_ak74u,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.35",cost,"1900",crosshair_inertion,"-0.65",inv_weight,"-0.21",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_aug,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.2",cost,"4560",crosshair_inertion,"-0.75",inv_weight,"0.1",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_bizon,weapon,bullet_speed,"35",cost,"3580",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_desert_eagle,weapon,cam_dispersion,"-0.095",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.057",cost,"2240",inv_weight,"0.15",value,"-5",,,,,,,,,,,,,,,,,,,,
up_sect_thirde_fn2000,weapon,cost,"6780",inv_weight,"0.2",rpm,"85",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_fn2000_nimble,weapon,cost,"6780",inv_weight,"0.2",rpm,"85",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_fnp45,weapon,PDM_disp_accel_factor,"-0.07",PDM_disp_base,"-0.025",PDM_disp_vel_factor,"-0.07",cost,"2720",crosshair_inertion,"-0.15",inv_weight,"-0.28",value,"-0.28",,,,,,,,,,,,,,,,,,
up_sect_thirde_fnx45,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"2380",crosshair_inertion,"-0.7",inv_weight,"-0.074",value,"15",,,,,,,,,,,,,,,,,,
up_sect_thirde_g3,weapon,cost,"3780",inv_weight,"0.2",rpm,"85",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_g36,weapon,bullet_speed,"85",cost,"6680",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_g3sg1,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.5",cost,"5380",crosshair_inertion,"-1",inv_weight,"0.05",value,"25",,,,,,,,,,,,,,,,,,
up_sect_thirde_galil,weapon,cost,"4850",inv_weight,"0.1",rpm,"55",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_groza,weapon,cost,"5660",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_l85,weapon,bullet_speed,"95",cost,"5360",fire_dispersion_base,"-0.012",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_l96a1,weapon,ammo_class,"ammo-7.62x54-7n1;ammo-7.62x54-7n1;ammo-7.62x54-7n1;ammo-7.62x54-ap;ammo-7.62x54-ap;ammo-7.62x54-ap;ammo-7.62x54_7n14;ammo-7.62x54_7n14;ammo-7.62x54_7n14",condition_queue_shot_dec,"0.0002",condition_shot_dec,"0.0002",cost,"8980",misfire_end_prob,"0.005",misfire_start_prob,"0.0005",value,""7.62x54"",,,,,,,,,,,,,,,,,,
up_sect_thirde_l96a1m,weapon,cam_dispersion,"-0.239",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.108",cost,"7860",inv_weight,"0.16",value,"-10",zoom_cam_dispersion,"-0.183",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.074",,,,,,,,,,,,,,
up_sect_thirde_lr300,weapon,bullet_speed,"38",cost,"3890",fire_dispersion_base,"-0.004",inv_weight,"0.08",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_m24,weapon,cam_dispersion,"-0.314",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.086",cost,"7860",inv_weight,"0.16",value,"-10",zoom_cam_dispersion,"-0.253",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.068",,,,,,,,,,,,,,
up_sect_thirde_m249,weapon,bullet_speed,"95",cost,"5360",fire_dispersion_base,"-0.012",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_m4,weapon,cost,"4590",inv_weight,"0.1",rpm,"45",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_m98b,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.4",PDM_disp_vel_factor,"-0.5",cost,"4980",crosshair_inertion,"-1",inv_weight,"-0.23",value,"20",,,,,,,,,,,,,,,,,,
up_sect_thirde_mossberg590,weapon,condition_queue_shot_dec,"-0.0004",condition_shot_dec,"-0.0004",cost,"2840",inv_weight,"0.3",value,"30",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_mp133,weapon,condition_queue_shot_dec,"-0.0004",condition_shot_dec,"-0.0004",cost,"2240",inv_weight,"0.3",value,"30",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_mp153,weapon,condition_queue_shot_dec,"-0.0003",condition_shot_dec,"-0.0003",cost,"2410",inv_weight,"0.22",value,"30",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_mp5,weapon,cost,"3360",inv_weight,"0.1",rpm,"80",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirde_p90,weapon,bullet_speed,"65",cost,"4680",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,,,,,
