~,pda_encyclopedia_name,st_ui_dbg_spawn_type,st_upgr_cost,st_data_export_can_be_looted_by_npc
wpn_scar_siber_black_acog,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_aimpoint,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_c-more,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_compm4s,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_e0t2,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_ekp8_18,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_eot,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_gauss_sight,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_kemper,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_leupold,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_marchf,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_mark8_rmr,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_mepro,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_pn23,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_point_aimpro,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_spec_alt,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_specter,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_black_triji,st_wpn_scar_siber_black,w_rifle,68880,N
wpn_scar_siber_c-more,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_compm4s,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_e0t2,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_ekp8_18,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_eot,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_gauss_sight,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_kemper,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_leupold,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_m1,st_wpn_scar_siber_m1,w_rifle,54880,Y
wpn_scar_siber_m1_0kp2,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_ac10632,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_acog,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_aimpoint,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_black,st_wpn_scar_siber_m1_black,w_rifle,95880,Y
wpn_scar_siber_m1_black_0kp2,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_ac10632,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_acog,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_aimpoint,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_c-more,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_compm4s,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_e0t2,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_ekp8_18,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_eot,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_gauss_sight,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_kemper,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_leupold,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_marchf,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_mark8_rmr,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_mepro,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_pn23,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_point_aimpro,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_spec_alt,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_specter,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_black_triji,st_wpn_scar_siber_m1_black,w_rifle,95880,N
wpn_scar_siber_m1_c-more,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_compm4s,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_e0t2,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_ekp8_18,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_eot,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_gauss_sight,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_kemper,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_leupold,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_marchf,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_mark8_rmr,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_mepro,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_pn23,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_point_aimpro,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_spec_alt,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_specter,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m1_triji,st_wpn_scar_siber_m1,w_rifle,54880,N
wpn_scar_siber_m2,st_wpn_scar_siber_m2,w_rifle,58880,Y
wpn_scar_siber_m2_0kp2,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_ac10632,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_acog,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_aimpoint,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_c-more,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_compm4s,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_custom,st_wpn_scar_siber_m2_custom,w_rifle,500000,Y
wpn_scar_siber_m2_e0t2,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_ekp8_18,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_eot,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_gauss_sight,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_kemper,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_leupold,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_marchf,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_mepro,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_pn23,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_point_aimpro,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_m2_specter,st_wpn_scar_siber_m2,w_rifle,58880,N
wpn_scar_siber_marchf,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_mark8_rmr,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_mepro,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_pn23,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_point_aimpro,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_spec_alt,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_specter,st_wpn_scar_siber,w_rifle,65880,N
wpn_scar_siber_triji,st_wpn_scar_siber,w_rifle,65880,N
wpn_shak12,st_wpn_shak12,w_rifle,114000,N
wpn_shak12_ac10632,st_wpn_shak12,w_rifle,114000,N
wpn_shak12_acog,st_wpn_shak12,w_rifle,114000,N
wpn_shak12_c-more,st_wpn_shak12,w_rifle,114000,N
wpn_shak12_eot,st_wpn_shak12,w_rifle,114000,N
wpn_sig220,st_wpn_sig220,w_pistol,12980,Y
wpn_sig220_custom,st_wpn_sig220_custom,w_pistol,15880,Y
wpn_sig220_n,st_wpn_sig220_n,w_pistol,12980,Y
wpn_sig220_n_u2p2g0r,st_wpn_sig220_n_u2p2g0r,w_pistol,12980,Y
wpn_sig220_n_upg220,st_wpn_sig220_n_upg220,w_pistol,12980,Y
wpn_sig220_nimble,st_wpn_sig220_nimble,w_pistol,18560,Y
wpn_sig226,st_wpn_sig226,w_pistol,14980,Y
wpn_sig226_226sig_kit,st_wpn_sig226_226sig_kit,w_pistol,14980,Y
wpn_sig550,st_wpn_sig550,w_rifle,43580,Y
wpn_sig550_ac10632,st_wpn_sig550,w_rifle,43580,Y
wpn_sig550_acog,st_wpn_sig550,w_rifle,43580,Y
wpn_sig550_camo,st_wpn_sig550_camo,w_rifle,50860,Y
wpn_sig550_camo_ac10632,st_wpn_sig550_camo,w_rifle,50860,Y
wpn_sig550_camo_acog,st_wpn_sig550_camo,w_rifle,50860,Y
wpn_sig550_camo_eot,st_wpn_sig550_camo,w_rifle,50860,Y
wpn_sig550_custom,st_wpn_sig550_custom,w_rifle,42860,Y
wpn_sig550_custom_ac10632,st_wpn_sig550_custom,w_rifle,42860,Y
wpn_sig550_custom_acog,st_wpn_sig550_custom,w_rifle,42860,Y
wpn_sig550_custom_eot,st_wpn_sig550_custom,w_rifle,42860,Y
wpn_sig550_eot,st_wpn_sig550,w_rifle,43580,Y
wpn_sig550_luckygun,st_wpn_sig550_strelok,w_rifle,52950,Y
wpn_sig550_luckygun_ac10632,st_wpn_sig550_strelok,w_rifle,52950,Y
wpn_sig550_luckygun_acog,st_wpn_sig550_strelok,w_rifle,52950,Y
wpn_sig550_luckygun_eot,st_wpn_sig550_strelok,w_rifle,52950,Y
wpn_sig550_siber,st_wpn_sig550_siber,w_rifle,41580,Y
wpn_sig550_siber_0kp2,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_ac10632,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_acog,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_aimpoint,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_c-more,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_compm4s,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_e0t2,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_ekp8_18,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_eot,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_gauss_sight,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_kemper,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_leupold,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_marchf,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_mark8_rmr,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_mepro,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_pn23,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_point_aimpro,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_spec_alt,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_specter,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_siber_triji,st_wpn_sig550_siber,w_rifle,41580,N
wpn_sig550_sniper,st_wpn_sig550_sniper,w_sniper,49560,Y
wpn_sig550_tac_siber,st_wpn_sig550_tac_siber,w_rifle,55200,Y
wpn_sig550_tac_siber_0kp2,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_ac10632,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_acog,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_aimpoint,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_c-more,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_compm4s,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_e0t2,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_ekp8_18,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_eot,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_gauss_sight,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_kemper,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_leupold,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_marchf,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_mepro,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_pn23,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_point_aimpro,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig550_tac_siber_specter,st_wpn_sig550_tac_siber,w_rifle,55200,N
wpn_sig552,st_wpn_sig552,w_rifle,35580,Y
wpn_sig552_ac10632,st_wpn_sig552,w_rifle,35580,Y
wpn_sig552_acog,st_wpn_sig552,w_rifle,35580,Y
wpn_sig552_eot,st_wpn_sig552,w_rifle,35580,Y
wpn_sig552_isg_siber,st_wpn_sig552_isg_siber,w_rifle,58400,Y
wpn_sig552_isg_siber_0kp2,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_ac10632,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_acog,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_aimpoint,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_c-more,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_compm4s,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_e0t2,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_ekp8_18,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_eot,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_gauss_sight,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_kemper,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_leupold,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_marchf,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_mepro,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_pn23,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_point_aimpro,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_isg_siber_specter,st_wpn_sig552_isg_siber,w_rifle,58400,N
wpn_sig552_siber,st_wpn_sig552_siber,w_rifle,32580,Y
wpn_sig552_siber_0kp2,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_ac10632,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_acog,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_aimpoint,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_c-more,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_compm4s,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_e0t2,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_ekp8_18,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_eot,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_gauss_sight,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_kemper,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_leupold,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_marchf,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_mark8_rmr,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_mepro,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_pn23,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_point_aimpro,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_spec_alt,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_specter,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_siber_triji,st_wpn_sig552_siber,w_rifle,32580,N
wpn_sig552_tac_siber,st_wpn_sig552_tac_siber,w_rifle,65780,Y
wpn_sig552_tac_siber_0kp2,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_ac10632,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_acog,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_aimpoint,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_c-more,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_compm4s,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_e0t2,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_ekp8_18,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_eot,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_gauss_sight,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_kemper,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_leupold,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_marchf,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_mepro,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_pn23,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_point_aimpro,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sig552_tac_siber_specter,st_wpn_sig552_tac_siber,w_rifle,65780,N
wpn_sil_45,st_addon_sil_45,w_misc,1800,Y
wpn_sil_57,st_addon_sil_57,w_misc,1900,Y
wpn_sil_6p9,st_addon_sil_6p9,w_misc,1000,Y
wpn_sil_9a91,st_addon_sil_9a91,w_misc,2300,Y
wpn_sil_9mm,st_addon_sil_9mm,w_misc,1480,Y
wpn_sil_aac762,st_addon_sil_aac762,w_misc,2400,Y
wpn_sil_apb,st_addon_sil_apb,w_misc,800,Y
wpn_sil_aps,st_addon_sil_aps,w_misc,1000,Y
wpn_sil_atg,st_addon_sil_atg,w_misc,2500,Y
wpn_sil_auga,st_addon_sil_auga,w_misc,2400,Y
wpn_sil_black_box,st_addon_sil_black_box,w_misc,1800,Y
wpn_sil_daniel,st_addon_sil_daniel,w_misc,2400,Y
wpn_sil_forester,st_addon_sil_forester,w_misc,5100,Y
wpn_sil_g28,st_addon_sil_g28,w_misc,2400,Y
wpn_sil_geks545,st_addon_sil_geks545,w_misc,2000,Y
wpn_sil_gemtech,st_addon_sil_gemtech,w_misc,2100,Y
wpn_sil_hex23,st_addon_sil_hex23,w_misc,2400,Y
wpn_sil_hexagon,st_addon_sil_hexagon,w_misc,3200,Y
wpn_sil_kac4,st_addon_sil_kac4,w_misc,2400,Y
wpn_sil_kek12,st_addon_sil_kek12,w_misc,3800,Y
wpn_sil_kip,st_addon_sil_kip,w_misc,3100,Y
wpn_sil_kzrzp,st_addon_sil_kzrzp,w_misc,2600,Y
wpn_sil_lapu7,st_addon_sil_lapu7,w_misc,2400,Y
wpn_sil_m42k,st_addon_sil_m42k,w_misc,2200,Y
wpn_sil_nato,st_addon_sil_nato,w_misc,2200,Y
wpn_sil_osp9,st_addon_sil_osp9,w_misc,2500,Y
wpn_sil_pbs1,st_addon_sil_pbs1,w_misc,2200,Y
wpn_sil_pbs4,st_addon_sil_pbs4,w_misc,2300,Y
wpn_sil_pl15,st_addon_sil_pl15,w_misc,1800,Y
wpn_sil_pmm,st_addon_sil_pmm,w_misc,1580,Y
wpn_sil_rotor,st_addon_sil_rotor,w_misc,5600,Y
wpn_sil_salvo,st_addon_sil_salvo,w_misc,2400,Y
wpn_sil_scorp,st_addon_sil_scorp,w_misc,3200,Y
wpn_sil_shak12,st_addon_silencer_shak12,w_misc,2450,N
wpn_sil_spec_isg,st_addon_sil_spec_isg,w_misc,2400,Y
wpn_sil_sr1m,st_addon_sil_sr1m,w_misc,4100,Y
wpn_sil_sr25,st_addon_sil_sr25,w_misc,2350,Y
wpn_sil_surfire,st_addon_sil_surfire,w_misc,2200,Y
wpn_sil_tgp-a,st_addon_sil_tgp-a,w_misc,2000,Y
wpn_sil_tgpv,st_addon_sil_tgpv,w_misc,8000,Y
wpn_sil_timberwolf,st_addon_sil_timberwolf,w_misc,2400,Y
wpn_sil_veresk,st_addon_sil_veresk,w_misc,1800,Y
wpn_sil_vihr,st_addon_sil_vihr,w_misc,2300,Y
wpn_sks,st_wpn_sks,w_sniper,25580,Y
wpn_sks_b,st_wpn_sks_b,w_sniper,25580,Y
wpn_sks_b_wpn_addon_scope_pu,st_wpn_sks_b,w_sniper,25580,N
wpn_sks_modern,st_wpn_sks_modern,w_sniper,27960,Y
wpn_sks_molot,st_wpn_sks_molot,w_sniper,31580,Y
wpn_sks_molot_1p29,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_1p59,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_1p76,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_1p78gs,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_1pn93,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_1pn93n2_1gs,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_ekp8_02,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_kobra,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_okp,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_pka,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_ps01,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_pso1m21,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_pso2,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_molot_usp1,st_wpn_sks_molot,w_sniper,31580,N
wpn_sks_tac,st_wpn_sks_tac,w_sniper,42580,Y
wpn_sks_tac_0kp2,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1p29,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1p59,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1p76,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1p78gs,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1pn93,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_1pn93n2_1gs,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_ac10632,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_aim_low,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_c-more,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_compm4s,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_d0cter,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_deltapoint,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_e0t2,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_ekp8_02,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_ekp8_18,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_eot,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_kashtan_rmr,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_kemper,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_kobra,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_mepro,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_okp,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_pka,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_pritseldob,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_ps01,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_pso1m21,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_pso2,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_rakurs,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_rmr,st_wpn_sks_tac,w_sniper,42580,N
wpn_sks_tac_usp1,st_wpn_sks_tac,w_sniper,42580,N
wpn_spas12,st_wpn_spas12,w_shotgun,29390,Y
wpn_spas12_custom,st_wpn_spas12_custom,w_shotgun,32580,Y
wpn_spas12_nimble,st_wpn_spas12_nimble,w_shotgun,34860,Y
wpn_sr1m,st_wpn_sr1m,w_pistol,26960,Y
wpn_sr1m_gurza_up,st_wpn_sr1m_sr1upgr1,w_pistol,26960,Y
wpn_sr1m_sr1upgr1,st_wpn_sr1m_sr1upgr1,w_pistol,26960,Y
wpn_sr25,st_wpn_sr25,w_sniper,70780,Y
wpn_sr2_m1,st_wpn_sr2_m1,w_smg,46300,Y
wpn_sr2_m1_0kp2,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_ac10632,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_aim_low,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_aimpoint,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_c-more,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_compm4s,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_d0cter,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_deltapoint,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_e0t2,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_ekp8_18,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_eot,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_kemper,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_kp_sr2,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_leupold,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_mepro,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_pn23,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_point_aimpro,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_rakurs,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m1_rmr,st_wpn_sr2_m1,w_smg,46300,N
wpn_sr2_m2,st_wpn_sr2_m2,w_smg,54300,Y
wpn_sr2_m2_0kp2,st_wpn_sr2_m2,w_smg,54300,N
