~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
wpn_ump45_custom_pn23,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,3.85,33880,
wpn_ump45_custom_point_aimpro,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_rakurs,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_romeo8,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_specter,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,3.87,33880,
wpn_ump45_custom_susat,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.85,33880,
wpn_ump45_custom_t12,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.48,33880,
wpn_ump45_custom_trihawk,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,2.48,33880,
wpn_ump45_custom_vulcan,WP_LR300,w_smg,st_wpn_ump45_custom,st_wpn_ump45_descr,3.62,33880,
wpn_ump45_e0t2,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_ekp8_18,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_eot,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_kemper,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_leupold,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,3.88,28980,
wpn_ump45_marchf,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_mark8_rmr,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_mepro,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_pn23,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,3.85,28980,
wpn_ump45_point_aimpro,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_rakurs,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_ump45_specter,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,3.87,28980,
wpn_ump45_susat,WP_LR300,w_smg,st_wpn_ump45,st_wpn_ump45_descr,2.85,28980,
wpn_upd,WP_BINOC,w_base,st_upd,st_upd_descr,0.79,3880,
wpn_usas12,WP_ASHTG,w_shotgun,st_wpn_usas12,st_wpn_usas12_descr,6.20,38660,
wpn_usp,WP_PM,w_pistol,st_wpn_usp,st_wpn_usp_descr,0.88,10960,
wpn_usp_custom,WP_PM,w_pistol,st_wpn_usp_custom,st_wpn_usp_descr,0.88,13580,
wpn_usp_match,WP_PM,w_pistol,st_wpn_usp_match,st_wpn_usp_match_descr,1.18,15360,
wpn_usp_nimble,WP_PM,w_pistol,st_wpn_usp_nimble,st_wpn_usp_nimble_descr,1.16,17690,
wpn_usp_tac,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,0.96,54600,
wpn_usp_tac_0kp2,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.40,54600,
wpn_usp_tac_45,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,0.96,54600,
wpn_usp_tac_45_aim_low,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.30,54600,
wpn_usp_tac_45_d0cter,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.20,54600,
wpn_usp_tac_45_deltapoint,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.00,54600,
wpn_usp_tac_45_pk6,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.00,54600,
wpn_usp_tac_45_rmr,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,0.99,54600,
wpn_usp_tac_45_t12,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.00,54600,
wpn_usp_tac_ac10632,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.31,54600,
wpn_usp_tac_aim_low,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.30,54600,
wpn_usp_tac_aimpoint,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.33,54600,
wpn_usp_tac_aimpoint_pro,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.53,54600,
wpn_usp_tac_c-more,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.50,54600,
wpn_usp_tac_compm4s,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.34,54600,
wpn_usp_tac_d0cter,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.20,54600,
wpn_usp_tac_deltapoint,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.00,54600,
wpn_usp_tac_e0t2,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.19,54600,
wpn_usp_tac_ekp8_18,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.54,54600,
wpn_usp_tac_eot,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.50,54600,
wpn_usp_tac_kemper,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.23,54600,
wpn_usp_tac_mepro,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.57,54600,
wpn_usp_tac_rakurs,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,1.46,54600,
wpn_usp_tac_rmr,WP_PM,w_pistol,st_wpn_usp_tac,st_wpn_usp_tac_descr,0.99,54600,
wpn_val,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.50,38860,
wpn_val_1p29,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,3.30,38860,
wpn_val_1p59,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,3.30,38860,
wpn_val_1p63,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.90,38860,
wpn_val_1p76,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.58,38860,
wpn_val_1p78gs,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.38,38860,
wpn_val_1pn93,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,3.30,38860,
wpn_val_1pn93n2_1gs,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,3.00,38860,
wpn_val_ekp8_02,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.27,38860,
wpn_val_kobra,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.90,38860,
wpn_val_modern,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.50,41580,
wpn_val_modern_1p29,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,3.30,41580,
wpn_val_modern_1p59,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,3.30,41580,
wpn_val_modern_1p76,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.58,41580,
wpn_val_modern_1p78gs,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.38,41580,
wpn_val_modern_1pn93,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,3.30,41580,
wpn_val_modern_1pn93n2_1gs,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,3.00,41580,
wpn_val_modern_ekp8_02,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.27,41580,
wpn_val_modern_kobra,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.90,41580,
wpn_val_modern_okp,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.25,41580,
wpn_val_modern_pka,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.65,41580,
wpn_val_modern_ps01,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,3.10,41580,
wpn_val_modern_pso2,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.60,41580,
wpn_val_modern_usp1,WP_VAL,w_rifle,st_wpn_val_modern,st_wpn_val_modern_descr,2.80,41580,
wpn_val_okp,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.25,38860,
wpn_val_pka,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.65,38860,
wpn_val_ps01,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.60,38860,
wpn_val_pso1m21,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,3.12,38860,
wpn_val_pso2,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.60,38860,
wpn_val_tac,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,2.50,48860,
wpn_val_tac_1p29,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.30,48860,
wpn_val_tac_1p59,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.80,48860,
wpn_val_tac_1p76,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.00,48860,
wpn_val_tac_1p78gs,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.00,48860,
wpn_val_tac_1pn93,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.75,48860,
wpn_val_tac_1pn93n2_1gs,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.45,48860,
wpn_val_tac_ekp8_02,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,2.77,48860,
wpn_val_tac_kobra,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,2.80,48860,
wpn_val_tac_okp,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,2.75,48860,
wpn_val_tac_pka,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.15,48860,
wpn_val_tac_ps01,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.10,48860,
wpn_val_tac_pso1m21,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.10,48860,
wpn_val_tac_pso2,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.10,48860,
wpn_val_tac_usp1,WP_VAL,w_rifle,st_wpn_val_tac,st_wpn_val_tac_descr,3.30,48860,
wpn_val_usp1,WP_VAL,w_rifle,st_wpn_val,st_wpn_val_descr,2.80,38860,
wpn_vepr,WP_ASHTG,w_shotgun,st_wpn_vepr12,st_wpn_vepr12_descr,4.30,36980,
wpn_vepr_1p29,WP_ASHTG,w_shotgun,st_wpn_vepr12,st_wpn_vepr12_descr,5.10,36980,
wpn_vepr_kobra,WP_ASHTG,w_shotgun,st_wpn_vepr12,st_wpn_vepr12_descr,4.70,36980,
wpn_vepr_ps01,WP_ASHTG,w_shotgun,st_wpn_vepr12,st_wpn_vepr12_descr,4.90,36980,
wpn_vihr,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.00,30580,
wpn_vihr_1p29,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.80,30580,
wpn_vihr_1p59,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,3.30,30580,
wpn_vihr_1p63,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.40,30580,
wpn_vihr_1p76,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.58,30580,
wpn_vihr_1p78gs,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.38,30580,
wpn_vihr_1pn93,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,3.30,30580,
wpn_vihr_1pn93n2_1gs,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,3.00,30580,
wpn_vihr_ekp8_02,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.27,30580,
wpn_vihr_kobra,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.40,30580,
wpn_vihr_okp,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.25,30580,
wpn_vihr_pka,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.65,30580,
wpn_vihr_ps01,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.62,30580,
wpn_vihr_pso1m21,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.61,30580,
wpn_vihr_pso2,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.60,30580,
wpn_vihr_usp1,WP_VAL,w_rifle,st_wpn_vihrn,st_wpn_vihrn_descr,2.80,30580,
wpn_vintorez,WP_AK74,w_rifle,st_wpn_vintorez,st_wpn_vintorez_descr,2.59,40580,
wpn_vintorez_1p29,WP_AK74,w_rifle,st_wpn_vintorez,st_wpn_vintorez_descr,3.41,40580,
wpn_vintorez_1pn93,WP_AK74,w_rifle,st_wpn_vintorez,st_wpn_vintorez_1pn93_descr,3.90,55880,
wpn_vintorez_alt,WP_AK74,w_rifle,st_wpn_vintorez_alt,st_wpn_vintorez_descr,2.59,41860,
wpn_vintorez_alt_1p29,WP_AK74,w_rifle,st_wpn_vintorez_alt,st_wpn_vintorez_descr,3.41,41860,
wpn_vintorez_alt_kobra,WP_AK74,w_rifle,st_wpn_vintorez_alt,st_wpn_vintorez_descr,2.98,41860,
wpn_vintorez_alt_pso1m21,WP_AK74,w_rifle,st_wpn_vintorez_alt,st_wpn_vintorez_descr,3.22,41860,
wpn_vintorez_isg,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.10,230175,
wpn_vintorez_isg_0kp2,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.30,230175,
wpn_vintorez_isg_1p29,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.90,230175,
wpn_vintorez_isg_1p59,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.40,230175,
wpn_vintorez_isg_1p76,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.60,230175,
wpn_vintorez_isg_1pn93,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.02,230175,
wpn_vintorez_isg_1pn93n2_1gs,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.05,230175,
wpn_vintorez_isg_ac10632,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.21,230175,
wpn_vintorez_isg_acog,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.45,230175,
wpn_vintorez_isg_aim_low,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.21,230175,
wpn_vintorez_isg_aimpoint,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.23,230175,
wpn_vintorez_isg_aimpoint_pro,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.43,230175,
wpn_vintorez_isg_c-more,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.40,230175,
wpn_vintorez_isg_compm4s,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.48,230175,
wpn_vintorez_isg_d0cter,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.13,230175,
wpn_vintorez_isg_deltapoint,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.14,230175,
wpn_vintorez_isg_e0t2,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.33,230175,
wpn_vintorez_isg_ekp8_02,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.37,230175,
wpn_vintorez_isg_ekp8_18,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.37,230175,
wpn_vintorez_isg_eot,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.40,230175,
wpn_vintorez_isg_gauss_sight,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.50,230175,
wpn_vintorez_isg_gee36,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.65,230175,
wpn_vintorez_isg_kemper,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.37,230175,
wpn_vintorez_isg_kobra,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.50,230175,
wpn_vintorez_isg_leupold,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.78,230175,
wpn_vintorez_isg_marchf,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.74,230175,
wpn_vintorez_isg_mepro,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.47,230175,
wpn_vintorez_isg_okp,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.35,230175,
wpn_vintorez_isg_pka,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,4.40,230175,
wpn_vintorez_isg_pn23,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.75,230175,
wpn_vintorez_isg_ps01,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.62,230175,
wpn_vintorez_isg_pso1m21,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.72,230175,
wpn_vintorez_isg_pso2,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.70,230175,
wpn_vintorez_isg_rakurs,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.60,230175,
wpn_vintorez_isg_rmr,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.13,230175,
wpn_vintorez_isg_specter,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.77,230175,
wpn_vintorez_isg_susat,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.52,230175,
wpn_vintorez_isg_usp1,WP_AK74,w_rifle,st_wpn_vintorez_isg,st_wpn_vintorez_isg_descr,3.90,230175,
wpn_vintorez_kobra,WP_AK74,w_rifle,st_wpn_vintorez,st_wpn_vintorez_descr,2.98,40580,
wpn_vintorez_m1,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.30,70580,
wpn_vintorez_m1_0kp2,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.50,70580,
wpn_vintorez_m1_1p29,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.10,70580,
wpn_vintorez_m1_1p59,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.60,70580,
wpn_vintorez_m1_1p76,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.80,70580,
wpn_vintorez_m1_1p78gs,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.80,70580,
wpn_vintorez_m1_1pn93,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.55,70580,
wpn_vintorez_m1_1pn93n2_1gs,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.25,70580,
wpn_vintorez_m1_ac10632,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.42,70580,
wpn_vintorez_m1_acog,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.65,70580,
wpn_vintorez_m1_aim_low,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.40,70580,
wpn_vintorez_m1_aimpoint,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.43,70580,
wpn_vintorez_m1_aimpoint_pro,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.63,70580,
wpn_vintorez_m1_c-more,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.60,70580,
wpn_vintorez_m1_compm4s,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.68,70580,
wpn_vintorez_m1_d0cter,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.30,70580,
wpn_vintorez_m1_deltapoint,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.34,70580,
wpn_vintorez_m1_e0t2,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.53,70580,
wpn_vintorez_m1_ekp8_02,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.57,70580,
wpn_vintorez_m1_ekp8_18,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.57,70580,
wpn_vintorez_m1_eot,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.60,70580,
wpn_vintorez_m1_gauss_sight,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.70,70580,
wpn_vintorez_m1_kemper,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.57,70580,
wpn_vintorez_m1_kobra,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.70,70580,
wpn_vintorez_m1_leupold,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.98,70580,
wpn_vintorez_m1_marchf,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.94,70580,
wpn_vintorez_m1_mepro,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.67,70580,
wpn_vintorez_m1_okp,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.56,70580,
wpn_vintorez_m1_pka,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.95,70580,
wpn_vintorez_m1_pn23,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.95,70580,
wpn_vintorez_m1_point_aimpro,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.63,70580,
wpn_vintorez_m1_ps01,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.62,70580,
wpn_vintorez_m1_pso1m21,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.92,70580,
wpn_vintorez_m1_pso2,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.90,70580,
wpn_vintorez_m1_rakurs,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.80,70580,
wpn_vintorez_m1_rmr,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.33,70580,
wpn_vintorez_m1_specter,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.97,70580,
wpn_vintorez_m1_susat,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,3.72,70580,
wpn_vintorez_m1_usp1,WP_AK74,w_rifle,st_wpn_vintorez_m1,st_wpn_vintorez_m1_descr,4.10,70580,
wpn_vintorez_m2,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.00,90580,
wpn_vintorez_m2_0kp2,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.20,90580,
wpn_vintorez_m2_1p29,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.80,90580,
wpn_vintorez_m2_1p76,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.50,90580,
wpn_vintorez_m2_1pn93,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,4.25,90580,
wpn_vintorez_m2_1pn93n2_1gs,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.95,90580,
wpn_vintorez_m2_ac10632,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.12,90580,
wpn_vintorez_m2_acog,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.35,90580,
wpn_vintorez_m2_aim_low,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.10,90580,
wpn_vintorez_m2_aimpoint,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.13,90580,
wpn_vintorez_m2_aimpoint_pro,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.33,90580,
wpn_vintorez_m2_c-more,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.30,90580,
wpn_vintorez_m2_compm4s,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.38,90580,
wpn_vintorez_m2_d0cter,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.03,90580,
wpn_vintorez_m2_deltapoint,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.04,90580,
wpn_vintorez_m2_e0t2,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.23,90580,
wpn_vintorez_m2_ekp8_02,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.27,90580,
wpn_vintorez_m2_ekp8_18,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.27,90580,
wpn_vintorez_m2_eot,WP_AK74,w_rifle,st_wpn_vintorez_m2,st_wpn_vintorez_m2_descr,3.30,90580,
